date,code,min,max,x,y,cm
2002-01-16,SONDOC,0.2,0.6,106.52634634862564,10.02521742703001,30.48
2002-01-16,ANTHUAN,3.8,6.8,106.57214728017047,9.997516000287387,0.0
2002-01-16,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-01-16,BINHDAI,0.8,4.0,106.69680698921823,10.206350985375803,152.4
2002-01-16,BENTRAI,0.3,1.1,106.53714631788698,9.87584489783824,0.0
2002-01-17,BINHDAI,0.9,4.1,106.69680698921823,10.206350985375803,152.4
2002-01-17,SONDOC,0.2,0.6,106.52634634862564,10.02521742703001,30.48
2002-01-17,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-01-17,BENTRAI,0.3,0.9,106.53714631788698,9.87584489783824,0.0
2002-01-17,ANTHUAN,4.0,7.1,106.57214728017047,9.997516000287387,0.0
2002-01-18,BINHDAI,1.3,4.2,106.69680698921823,10.206350985375803,152.4
2002-01-18,SONDOC,0.3,0.7,106.52634634862564,10.02521742703001,30.48
2002-01-18,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-01-18,BENTRAI,0.2,0.8,106.53714631788698,9.87584489783824,0.0
2002-01-18,ANTHUAN,3.9,7.0,106.57214728017047,9.997516000287387,0.0
2002-01-19,BENTRAI,0.3,1.2,106.53714631788698,9.87584489783824,0.0
2002-01-19,BINHDAI,1.4,4.5,106.69680698921823,10.206350985375803,152.4
2002-01-19,SONDOC,0.3,0.7,106.52634634862564,10.02521742703001,30.48
2002-01-19,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-01-19,ANTHUAN,4.1,7.3,106.57214728017047,9.997516000287387,0.0
2002-01-20,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-01-20,ANTHUAN,2.8,6.0,106.57214728017047,9.997516000287387,0.0
2002-01-20,BINHDAI,1.5,5.0,106.69680698921823,10.206350985375803,152.4
2002-01-20,BENTRAI,0.4,2.0,106.53714631788698,9.87584489783824,0.0
2002-01-20,SONDOC,0.2,0.8,106.52634634862564,10.02521742703001,30.48
2002-01-21,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-01-21,BENTRAI,0.4,2.0,106.53714631788698,9.87584489783824,0.0
2002-01-21,ANTHUAN,2.9,6.5,106.57214728017047,9.997516000287387,0.0
2002-01-21,SONDOC,0.2,0.6,106.52634634862564,10.02521742703001,30.48
2002-01-21,BINHDAI,1.2,5.0,106.69680698921823,10.206350985375803,152.4
2002-01-22,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-01-22,BENTRAI,0.5,2.2,106.53714631788698,9.87584489783824,0.0
2002-01-22,ANTHUAN,3.0,7.1,106.57214728017047,9.997516000287387,0.0
2002-01-22,SONDOC,0.2,0.6,106.52634634862564,10.02521742703001,30.48
2002-01-22,BINHDAI,1.0,5.5,106.69680698921823,10.206350985375803,152.4
2002-01-23,SONDOC,0.3,0.8,106.52634634862564,10.02521742703001,30.48
2002-01-23,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-01-23,BINHDAI,0.8,6.0,106.69680698921823,10.206350985375803,152.4
2002-01-23,ANTHUAN,3.1,7.4,106.57214728017047,9.997516000287387,0.0
2002-01-23,BENTRAI,0.4,1.9,106.53714631788698,9.87584489783824,0.0
2002-01-24,BINHDAI,0.9,6.5,106.69680698921823,10.206350985375803,152.4
2002-01-24,ANTHUAN,3.0,7.5,106.57214728017047,9.997516000287387,0.0
2002-01-24,BENTRAI,0.3,1.7,106.53714631788698,9.87584489783824,0.0
2002-01-24,SONDOC,0.3,0.9,106.52634634862564,10.02521742703001,30.48
2002-01-24,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-01-25,BENTRAI,0.3,1.8,106.53714631788698,9.87584489783824,0.0
2002-01-25,BINHDAI,1.3,6.8,106.69680698921823,10.206350985375803,152.4
2002-01-25,SONDOC,0.4,1.0,106.52634634862564,10.02521742703001,30.48
2002-01-25,ANTHUAN,2.5,7.0,106.57214728017047,9.997516000287387,0.0
2002-01-25,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-01-26,BENTRAI,0.2,2.1,106.53714631788698,9.87584489783824,0.0
2002-01-26,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-01-26,SONDOC,0.2,0.8,106.52634634862564,10.02521742703001,30.48
2002-01-26,ANTHUAN,1.5,6.8,106.57214728017047,9.997516000287387,0.0
2002-01-26,BINHDAI,2.0,7.0,106.69680698921823,10.206350985375803,152.4
2002-01-27,BINHDAI,2.0,6.9,106.69680698921823,10.206350985375803,152.4
2002-01-27,ANTHUAN,4.0,6.9,106.57214728017047,9.997516000287387,0.0
2002-01-27,SONDOC,0.2,0.6,106.52634634862564,10.02521742703001,30.48
2002-01-27,BENTRAI,0.5,2.2,106.53714631788698,9.87584489783824,0.0
2002-01-27,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-01-28,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-01-28,BINHDAI,5.0,7.3,106.69680698921823,10.206350985375803,152.4
2002-01-28,BENTRAI,0.6,2.4,106.53714631788698,9.87584489783824,0.0
2002-01-28,SONDOC,0.3,0.8,106.52634634862564,10.02521742703001,30.48
2002-01-28,ANTHUAN,3.5,7.3,106.57214728017047,9.997516000287387,0.0
2002-01-29,BINHDAI,3.2,7.4,106.69680698921823,10.206350985375803,152.4
2002-01-29,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-01-29,SONDOC,0.2,1.0,106.52634634862564,10.02521742703001,30.48
2002-01-29,ANTHUAN,3.8,7.4,106.57214728017047,9.997516000287387,0.0
2002-01-29,BENTRAI,0.4,2.5,106.53714631788698,9.87584489783824,0.0
2002-01-30,ANTHUAN,2.8,7.5,106.57214728017047,9.997516000287387,0.0
2002-01-30,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-01-30,BINHDAI,3.0,7.6,106.69680698921823,10.206350985375803,152.4
2002-01-30,SONDOC,0.3,1.1,106.52634634862564,10.02521742703001,30.48
2002-01-30,BENTRAI,0.4,3.0,106.53714631788698,9.87584489783824,0.0
2002-01-31,ANTHUAN,4.0,7.4,106.57214728017047,9.997516000287387,0.0
2002-01-31,SONDOC,0.3,1.3,106.52634634862564,10.02521742703001,30.48
2002-01-31,BENTRAI,0.5,3.0,106.53714631788698,9.87584489783824,0.0
2002-01-31,BINHDAI,2.5,7.6,106.69680698921823,10.206350985375803,152.4
2002-01-31,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-02-01,ANTHUAN,5.0,8.5,106.57214728017047,9.997516000287387,0.0
2002-02-01,BENTRAI,1.0,3.1,106.53714631788698,9.87584489783824,0.0
2002-02-01,BINHDAI,1.5,8.0,106.69680698921823,10.206350985375803,152.4
2002-02-01,SONDOC,0.2,1.4,106.52634634862564,10.02521742703001,30.48
2002-02-01,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-02-02,SONDOC,0.2,1.6,106.52634634862564,10.02521742703001,30.48
2002-02-02,BINHDAI,2.0,8.6,106.69680698921823,10.206350985375803,152.4
2002-02-02,BENTRAI,1.1,3.5,106.53714631788698,9.87584489783824,0.0
2002-02-02,ANTHUAN,5.5,9.8,106.57214728017047,9.997516000287387,0.0
2002-02-02,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-02-03,SONDOC,0.2,1.6,106.52634634862564,10.02521742703001,30.48
2002-02-03,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-02-03,ANTHUAN,7.0,10.8,106.57214728017047,9.997516000287387,0.0
2002-02-03,BENTRAI,1.0,3.5,106.53714631788698,9.87584489783824,0.0
2002-02-03,BINHDAI,2.0,9.5,106.69680698921823,10.206350985375803,152.4
2002-02-04,ANTHUAN,7.2,11.0,106.57214728017047,9.997516000287387,0.0
2002-02-04,SONDOC,0.2,1.7,106.52634634862564,10.02521742703001,30.48
2002-02-04,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-02-04,BINHDAI,1.5,11.0,106.69680698921823,10.206350985375803,152.4
2002-02-04,BENTRAI,1.1,3.7,106.53714631788698,9.87584489783824,0.0
2002-02-05,SONDOC,0.2,1.8,106.52634634862564,10.02521742703001,30.48
2002-02-05,BENTRAI,1.0,3.9,106.53714631788698,9.87584489783824,0.0
2002-02-05,ANTHUAN,8.2,11.5,106.57214728017047,9.997516000287387,0.0
2002-02-05,BINHDAI,2.2,12.0,106.69680698921823,10.206350985375803,152.4
2002-02-05,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-02-06,ANTHUAN,5.0,11.0,106.57214728017047,9.997516000287387,0.0
2002-02-06,SONDOC,0.2,0.9,106.52634634862564,10.02521742703001,30.48
2002-02-06,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-02-06,BINHDAI,1.3,11.5,106.69680698921823,10.206350985375803,152.4
2002-02-06,BENTRAI,1.0,3.6,106.53714631788698,9.87584489783824,0.0
2002-02-07,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-02-07,BENTRAI,1.2,3.1,106.53714631788698,9.87584489783824,0.0
2002-02-07,ANTHUAN,3.0,9.5,106.57214728017047,9.997516000287387,0.0
2002-02-07,SONDOC,0.2,1.0,106.52634634862564,10.02521742703001,30.48
2002-02-07,BINHDAI,1.8,7.0,106.69680698921823,10.206350985375803,152.4
2002-02-08,BINHDAI,1.4,7.0,106.69680698921823,10.206350985375803,152.4
2002-02-08,BENTRAI,1.0,3.2,106.53714631788698,9.87584489783824,0.0
2002-02-08,ANTHUAN,2.5,3.1,106.57214728017047,9.997516000287387,0.0
2002-02-08,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-02-08,SONDOC,0.2,1.1,106.52634634862564,10.02521742703001,30.48
2002-02-09,ANTHUAN,3.2,4.5,106.57214728017047,9.997516000287387,0.0
2002-02-09,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-02-09,BINHDAI,1.7,10.5,106.69680698921823,10.206350985375803,152.4
2002-02-09,SONDOC,0.2,0.9,106.52634634862564,10.02521742703001,30.48
2002-02-09,BENTRAI,1.0,3.4,106.53714631788698,9.87584489783824,0.0
2002-02-10,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-02-10,BENTRAI,1.3,3.8,106.53714631788698,9.87584489783824,0.0
2002-02-10,ANTHUAN,4.0,5.5,106.57214728017047,9.997516000287387,0.0
2002-02-10,BINHDAI,3.0,12.3,106.69680698921823,10.206350985375803,152.4
2002-02-10,SONDOC,0.3,1.5,106.52634634862564,10.02521742703001,30.48
2002-02-11,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-02-11,SONDOC,0.3,1.8,106.52634634862564,10.02521742703001,30.48
2002-02-11,BENTRAI,1.9,4.5,106.53714631788698,9.87584489783824,0.0
2002-02-11,ANTHUAN,5.1,6.5,106.57214728017047,9.997516000287387,0.0
2002-02-11,BINHDAI,3.5,15.0,106.69680698921823,10.206350985375803,152.4
2002-02-12,SONDOC,0.2,2.5,106.52634634862564,10.02521742703001,30.48
2002-02-12,ANTHUAN,8.0,16.3,106.57214728017047,9.997516000287387,0.0
2002-02-12,LOCTHUAN,2.5,7.7,106.59742686501805,10.240297530187904,274.32
2002-02-12,BINHDAI,3.3,18.6,106.69680698921823,10.206350985375803,152.4
2002-02-12,BENTRAI,4.0,6.6,106.53714631788698,9.87584489783824,0.0
2002-02-13,BENTRAI,4.8,6.8,106.53714631788698,9.87584489783824,0.0
2002-02-13,ANTHUAN,6.8,17.5,106.57214728017047,9.997516000287387,0.0
2002-02-13,SONDOC,0.3,3.0,106.52634634862564,10.02521742703001,30.48
2002-02-13,BINHDAI,3.8,22.4,106.69680698921823,10.206350985375803,152.4
2002-02-13,LOCTHUAN,1.9,5.7,106.59742686501805,10.240297530187904,274.32
2002-02-14,SONDOC,0.3,1.8,106.52634634862564,10.02521742703001,30.48
2002-02-14,ANTHUAN,7.0,17.0,106.57214728017047,9.997516000287387,0.0
2002-02-14,BENTRAI,4.1,9.8,106.53714631788698,9.87584489783824,0.0
2002-02-14,BINHDAI,3.5,18.4,106.69680698921823,10.206350985375803,152.4
2002-02-14,LOCTHUAN,2.3,4.0,106.59742686501805,10.240297530187904,274.32
2002-02-15,BINHDAI,3.8,16.4,106.69680698921823,10.206350985375803,152.4
2002-02-15,ANTHUAN,6.0,16.0,106.57214728017047,9.997516000287387,0.0
2002-02-15,LOCTHUAN,0.8,2.8,106.59742686501805,10.240297530187904,274.32
2002-02-15,SONDOC,0.2,1.6,106.52634634862564,10.02521742703001,30.48
2002-02-15,BENTRAI,4.0,9.0,106.53714631788698,9.87584489783824,0.0
2002-02-16,BENTRAI,3.3,8.2,106.53714631788698,9.87584489783824,0.0
2002-02-16,LOCTHUAN,1.2,2.5,106.59742686501805,10.240297530187904,274.32
2002-02-16,ANTHUAN,5.5,14.5,106.57214728017047,9.997516000287387,0.0
2002-02-16,BINHDAI,4.0,15.3,106.69680698921823,10.206350985375803,152.4
2002-02-16,SONDOC,0.1,0.8,106.52634634862564,10.02521742703001,30.48
2002-02-17,LOCTHUAN,1.3,2.4,106.59742686501805,10.240297530187904,274.32
2002-02-17,SONDOC,0.2,1.0,106.52634634862564,10.02521742703001,30.48
2002-02-17,BENTRAI,3.0,7.0,106.53714631788698,9.87584489783824,0.0
2002-02-17,ANTHUAN,4.7,13.8,106.57214728017047,9.997516000287387,0.0
2002-02-17,BINHDAI,3.2,14.0,106.69680698921823,10.206350985375803,152.4
2002-02-18,LOCTHUAN,1.0,2.7,106.59742686501805,10.240297530187904,274.32
2002-02-18,SONDOC,0.1,1.1,106.52634634862564,10.02521742703001,30.48
2002-02-18,ANTHUAN,4.5,13.7,106.57214728017047,9.997516000287387,0.0
2002-02-18,BINHDAI,3.0,13.8,106.69680698921823,10.206350985375803,152.4
2002-02-18,BENTRAI,1.8,6.0,106.53714631788698,9.87584489783824,0.0
2002-02-19,BINHDAI,3.3,13.5,106.69680698921823,10.206350985375803,152.4
2002-02-19,BENTRAI,1.8,5.6,106.53714631788698,9.87584489783824,0.0
2002-02-19,ANTHUAN,10.0,13.6,106.57214728017047,9.997516000287387,0.0
2002-02-19,LOCTHUAN,0.9,2.9,106.59742686501805,10.240297530187904,274.32
2002-02-19,SONDOC,0.1,1.2,106.52634634862564,10.02521742703001,30.48
2002-02-20,BENTRAI,1.6,3.2,106.53714631788698,9.87584489783824,0.0
2002-02-20,ANTHUAN,11.0,13.8,106.57214728017047,9.997516000287387,0.0
2002-02-20,LOCTHUAN,1.2,2.8,106.59742686501805,10.240297530187904,274.32
2002-02-20,BINHDAI,3.5,11.3,106.69680698921823,10.206350985375803,152.4
2002-02-20,SONDOC,0.2,0.7,106.52634634862564,10.02521742703001,30.48
2002-02-21,BENTRAI,1.8,3.0,106.53714631788698,9.87584489783824,0.0
2002-02-21,BINHDAI,6.2,11.9,106.69680698921823,10.206350985375803,152.4
2002-02-21,SONDOC,0.1,1.8,106.52634634862564,10.02521742703001,30.48
2002-02-21,ANTHUAN,7.7,12.2,106.57214728017047,9.997516000287387,0.0
2002-02-21,LOCTHUAN,1.0,2.1,106.59742686501805,10.240297530187904,274.32
2002-02-22,BINHDAI,5.5,12.1,106.69680698921823,10.206350985375803,152.4
2002-02-22,ANTHUAN,8.0,11.9,106.57214728017047,9.997516000287387,0.0
2002-02-22,BENTRAI,1.6,3.5,106.53714631788698,9.87584489783824,0.0
2002-02-22,LOCTHUAN,1.0,2.2,106.59742686501805,10.240297530187904,274.32
2002-02-22,SONDOC,0.2,2.0,106.52634634862564,10.02521742703001,30.48
2002-02-23,ANTHUAN,7.6,9.1,106.57214728017047,9.997516000287387,0.0
2002-02-23,LOCTHUAN,1.5,3.0,106.59742686501805,10.240297530187904,274.32
2002-02-23,BINHDAI,6.0,13.5,106.69680698921823,10.206350985375803,152.4
2002-02-23,SONDOC,0.2,2.5,106.52634634862564,10.02521742703001,30.48
2002-02-23,BENTRAI,2.8,6.0,106.53714631788698,9.87584489783824,0.0
2002-02-24,BENTRAI,6.2,8.2,106.53714631788698,9.87584489783824,0.0
2002-02-24,BINHDAI,7.0,15.0,106.69680698921823,10.206350985375803,152.4
2002-02-24,SONDOC,0.8,2.6,106.52634634862564,10.02521742703001,30.48
2002-02-24,ANTHUAN,7.8,10.2,106.57214728017047,9.997516000287387,0.0
2002-02-24,LOCTHUAN,2.0,3.5,106.59742686501805,10.240297530187904,274.32
2002-02-25,BENTRAI,7.1,10.6,106.53714631788698,9.87584489783824,0.0
2002-02-25,LOCTHUAN,2.5,7.0,106.59742686501805,10.240297530187904,274.32
2002-02-25,ANTHUAN,6.5,11.0,106.57214728017047,9.997516000287387,0.0
2002-02-25,BINHDAI,8.0,18.2,106.69680698921823,10.206350985375803,152.4
2002-02-25,SONDOC,1.5,2.7,106.52634634862564,10.02521742703001,30.48
2002-02-26,BENTRAI,7.2,14.5,106.53714631788698,9.87584489783824,0.0
2002-02-26,BINHDAI,6.2,22.2,106.69680698921823,10.206350985375803,152.4
2002-02-26,LOCTHUAN,1.7,10.2,106.59742686501805,10.240297530187904,274.32
2002-02-26,SONDOC,1.6,3.0,106.52634634862564,10.02521742703001,30.48
2002-02-26,ANTHUAN,7.0,12.1,106.57214728017047,9.997516000287387,0.0
2002-02-27,SONDOC,0.6,4.0,106.52634634862564,10.02521742703001,30.48
2002-02-27,LOCTHUAN,6.0,9.2,106.59742686501805,10.240297530187904,274.32
2002-02-27,ANTHUAN,7.5,18.5,106.57214728017047,9.997516000287387,0.0
2002-02-27,BENTRAI,7.8,14.2,106.53714631788698,9.87584489783824,0.0
2002-02-27,BINHDAI,7.5,22.5,106.69680698921823,10.206350985375803,152.4
2002-02-28,SONDOC,0.2,3.5,106.52634634862564,10.02521742703001,30.48
2002-02-28,LOCTHUAN,6.2,9.4,106.59742686501805,10.240297530187904,274.32
2002-02-28,ANTHUAN,8.0,19.3,106.57214728017047,9.997516000287387,0.0
2002-02-28,BENTRAI,7.0,21.1,106.53714631788698,9.87584489783824,0.0
2002-02-28,BINHDAI,6.6,23.0,106.69680698921823,10.206350985375803,152.4
2002-03-01,BENTRAI,3.2,18.8,106.53714631788698,9.87584489783824,0.0
2002-03-01,BINHDAI,4.0,24.0,106.69680698921823,10.206350985375803,152.4
2002-03-01,ANTHUAN,16.1,19.8,106.57214728017047,9.997516000287387,0.0
2002-03-01,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-03-01,SONDOC,0.5,3.8,106.52634634862564,10.02521742703001,30.48
2002-03-02,BINHDAI,4.1,24.2,106.69680698921823,10.206350985375803,152.4
2002-03-02,BENTRAI,3.0,17.0,106.53714631788698,9.87584489783824,0.0
2002-03-02,SONDOC,0.3,3.7,106.52634634862564,10.02521742703001,30.48
2002-03-02,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-03-02,ANTHUAN,15.8,19.7,106.57214728017047,9.997516000287387,0.0
2002-03-03,ANTHUAN,15.0,19.0,106.57214728017047,9.997516000287387,0.0
2002-03-03,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-03-03,BENTRAI,2.5,15.0,106.53714631788698,9.87584489783824,0.0
2002-03-03,BINHDAI,3.5,23.0,106.69680698921823,10.206350985375803,152.4
2002-03-03,SONDOC,0.3,3.7,106.52634634862564,10.02521742703001,30.48
2002-03-04,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-03-04,ANTHUAN,14.0,18.5,106.57214728017047,9.997516000287387,0.0
2002-03-04,BENTRAI,2.0,12.0,106.53714631788698,9.87584489783824,0.0
2002-03-04,SONDOC,0.4,3.5,106.52634634862564,10.02521742703001,30.48
2002-03-04,BINHDAI,4.2,23.5,106.69680698921823,10.206350985375803,152.4
2002-03-05,BINHDAI,5.5,24.0,106.69680698921823,10.206350985375803,152.4
2002-03-05,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-03-05,ANTHUAN,11.2,17.0,106.57214728017047,9.997516000287387,0.0
2002-03-05,BENTRAI,1.5,11.5,106.53714631788698,9.87584489783824,0.0
2002-03-05,SONDOC,0.3,3.8,106.52634634862564,10.02521742703001,30.48
2002-03-06,ANTHUAN,10.0,19.0,106.57214728017047,9.997516000287387,0.0
2002-03-06,BINHDAI,6.0,25.0,106.69680698921823,10.206350985375803,152.4
2002-03-06,BENTRAI,1.4,11.5,106.53714631788698,9.87584489783824,0.0
2002-03-06,LOCTHUAN,0.0,0.0,106.59742686501805,10.240297530187904,274.32
2002-03-06,SONDOC,0.2,3.8,106.52634634862564,10.02521742703001,30.48
2002-03-07,SONDOC,0.4,4.0,106.52634634862564,10.02521742703001,30.48
2002-03-07,LOCTHUAN,1.5,8.9,106.59742686501805,10.240297530187904,274.32
2002-03-07,BINHDAI,6.2,25.8,106.69680698921823,10.206350985375803,152.4
2002-03-07,BENTRAI,2.1,11.4,106.53714631788698,9.87584489783824,0.0
