code,date,time,min,max,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
LOCTHUAN,2003-01-01,,0.2,1.5,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-02-01,,1.3,3.3,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-03-01,,0.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-04-01,,5.2,10.8,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-05-01,,2.5,8.0,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-06-01,,1.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-01-02,,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-02-02,,1.3,3.0,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-03-02,,0.9,6.2,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-04-02,,5.4,11.0,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-05-02,,2.0,8.5,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-06-02,,1.0,3.2,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-01-03,,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-02-03,,1.2,4.0,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-03-03,,1.7,5.4,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-04-03,,5.0,10.5,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-05-03,,3.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-06-03,,1.3,3.5,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-01-04,,0.2,1.2,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-02-04,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-03-04,,1.2,5.2,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-04-04,,4.5,9.8,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-05-04,,2.7,10.0,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-06-04,,1.8,3.4,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-01-05,,0.2,1.4,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-02-05,,1.2,2.8,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-03-05,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-04-05,,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-05-05,,2.9,10.2,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-06-05,,1.9,3.5,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-01-06,,0.2,1.5,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-02-06,,1.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-03-06,,1.2,4.5,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-04-06,,3.5,7.5,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-05-06,,2.4,7.9,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-06-06,,1.8,3.7,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-01-07,,0.3,1.8,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-02-07,,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-03-07,,2.0,5.5,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-04-07,,3.0,8.3,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-05-07,,3.1,9.4,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-06-07,,1.9,3.9,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-01-08,,0.2,1.7,,,,,,,,,,,,,,,,,,,,,,,,
LOCTHUAN,2003-02-08,,0.4,1.8,,,,,,,,,,,,,,,,,,,,,,,,
