code,date,time,min,max,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
BINHDAI,2003-01-01,,3.5,8.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-02-01,,3.7,16.4,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-03-01,,5.2,12.6,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-04-01,,10.3,20.1,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-05-01,,13.0,21.7,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-06-01,,3.0,10.8,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-01-02,,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-02-02,,3.9,16.5,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-03-02,,5.1,13.2,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-04-02,,9.8,18.6,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-05-02,,11.3,20.8,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-06-02,,2.8,11.1,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-01-03,,4.1,9.2,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-02-03,,5.2,16.7,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-03-03,,5.5,13.3,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-04-03,,9.7,17.8,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-05-03,,11.9,20.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-06-03,,3.1,9.6,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-01-04,,3.8,8.5,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-02-04,,5.0,14.8,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-03-04,,5.5,13.1,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-04-04,,7.0,15.5,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-05-04,,8.0,17.3,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-06-04,,3.0,7.9,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-01-05,,4.2,9.5,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-02-05,,5.7,13.4,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-03-05,,4.7,12.9,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-04-05,,5.8,14.4,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-05-05,,6.7,15.1,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-06-05,,2.7,7.8,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-01-06,,3.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-02-06,,6.6,12.5,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-03-06,,4.1,11.8,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-04-06,,5.5,12.3,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-05-06,,6.3,13.7,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-06-06,,0.7,9.1,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-01-07,,3.0,8.8,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-02-07,,5.4,12.1,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-03-07,,4.9,10.1,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-04-07,,5.6,13.1,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-05-07,,7.2,12.5,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-06-07,,1.0,10.4,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-01-08,,2.8,9.2,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-02-08,,3.3,9.4,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-03-08,,5.7,12.4,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-04-08,,5.0,12.3,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-05-08,,5.4,12.3,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-06-08,,0.8,11.9,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-01-09,,3.6,9.5,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-02-09,,4.9,9.8,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-03-09,,7.3,19.5,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-04-09,,4.2,13.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-05-09,,6.0,15.1,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-06-09,,2.3,9.9,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-01-10,,4.0,9.7,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-02-10,,3.7,11.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-03-10,,7.2,19.4,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-04-10,,5.7,12.7,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-05-10,,6.5,18.2,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-06-10,,3.8,11.9,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-01-11,,3.5,8.6,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-02-11,,3.4,13.5,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-03-11,,8.5,24.7,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-04-11,,5.2,16.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-05-11,,6.7,16.7,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-06-11,,2.6,13.2,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-01-12,,4.2,9.5,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-02-12,,1.5,15.5,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-03-12,,11.2,25.5,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-04-12,,3.7,15.4,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-05-12,,5.7,19.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-06-12,,2.1,11.6,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-01-13,,3.1,10.1,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-02-13,,2.6,15.8,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-03-13,,11.7,26.1,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-04-13,,5.8,15.6,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-05-13,,7.6,17.7,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-06-13,,3.7,10.6,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-01-14,,3.2,10.2,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-02-14,,2.6,16.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-03-14,,9.1,27.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-04-14,,7.1,17.3,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-05-14,,6.6,16.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-06-14,,1.5,13.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-01-15,,2.5,9.8,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-02-15,,4.5,16.6,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-03-15,,7.1,24.3,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-04-15,,7.7,17.9,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-05-15,,4.9,16.6,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-06-15,,1.2,11.9,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-01-16,,2.8,11.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-02-16,,5.6,17.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-03-16,,9.5,21.2,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-04-16,,8.3,17.9,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-05-16,,5.2,14.9,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-06-16,,0.7,12.5,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-01-17,,2.9,10.5,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-02-17,,7.0,17.4,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-03-17,,8.5,20.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-04-17,,9.5,18.6,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-05-17,,5.0,13.2,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-06-17,,1.3,11.8,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-01-18,,3.3,10.4,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-02-18,,7.6,16.9,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-03-18,,8.6,20.7,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-04-18,,9.7,19.6,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2003-05-18,,4.4,12.8,,,,,,,,,,,,,,,,,,,,,,,,
