code,date,time,min,max,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
SONDOC,2007-01-01,,0.1,0.4,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-02-01,,0.1,4.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-03-01,,1.5,6.9,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-04-01,,5.0,9.4,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-05-01,,6.3,11.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-06-01,,2.0,5.6,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-01-02,,0.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-02-02,,0.1,3.8,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-03-02,,1.9,5.8,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-04-02,,5.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-05-02,,6.4,11.3,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-06-02,,1.9,5.4,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-01-03,,0.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-02-03,,0.1,3.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-03-03,,1.9,6.1,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-04-03,,5.1,9.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-05-03,,6.5,11.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-06-03,,2.0,5.5,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-01-04,,0.3,0.6,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-02-04,,0.1,4.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-03-04,,1.8,6.5,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-04-04,,5.2,9.1,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-05-04,,7.0,11.9,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-06-04,,1.9,4.9,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-01-05,,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-02-05,,0.2,4.1,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-03-05,,1.7,6.6,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-04-05,,5.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-05-05,,7.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-06-05,,1.6,4.3,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-01-06,,0.3,0.7,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-02-06,,0.1,4.2,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-03-06,,1.6,6.8,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-04-06,,5.1,8.7,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-05-06,,5.8,10.7,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2007-06-06,,1.7,4.1,,,,,,,,,,,,,,,,,,,,,,,,
