code,date,time,min,max,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
ANTHUAN,2011-01-01,,2.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-02-01,,10.7,24.6,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-03-01,,8.8,22.4,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-04-01,,16.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-05-01,,10.5,19.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-01-02,,2.4,8.7,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-02-02,,11.4,23.9,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-03-02,,9.1,22.7,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-04-02,,15.1,26.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-05-02,,10.8,19.2,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-01-03,,2.6,8.8,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-02-03,,11.3,24.1,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-03-03,,10.5,22.3,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-04-03,,14.1,25.7,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-05-03,,11.2,19.5,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-01-04,,3.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-02-04,,11.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-03-04,,11.8,21.8,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-04-04,,14.4,25.9,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-05-04,,11.7,19.7,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-01-05,,2.8,8.6,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-02-05,,10.8,22.1,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-03-05,,12.4,23.9,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-04-05,,15.3,26.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-05-05,,12.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-01-06,,2.9,9.5,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-02-06,,10.5,17.5,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-03-06,,11.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-04-06,,16.9,26.1,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-05-06,,10.3,20.4,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-01-07,,3.0,8.7,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-02-07,,10.8,16.8,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-03-07,,12.4,22.1,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-04-07,,15.7,24.9,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-05-07,,9.6,19.5,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-01-08,,2.7,8.9,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-02-08,,10.6,17.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-03-08,,12.8,23.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-04-08,,14.2,25.4,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-05-08,,9.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-01-09,,2.6,8.2,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-02-09,,7.5,16.5,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-03-09,,13.5,24.1,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-04-09,,14.4,25.1,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-05-09,,8.8,17.8,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-01-10,,2.9,8.9,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-02-10,,6.8,16.4,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-03-10,,14.6,25.3,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2011-04-10,,16.0,25.8,,,,,,,,,,,,,,,,,,,,,,,,
