code,date,time,min,max,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
BENTRAI,2004-01-01,,0.8,2.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-02-01,,6.25,13.05,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-03-01,,8.0,14.55,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-04-01,,6.15,11.75,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-05-01,,4.5,10.3,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-06-01,,10.0,13.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-01-02,,1.2,3.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-02-02,,7.5,15.66,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-03-02,,9.6,17.46,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-04-02,,7.38,14.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-05-02,,5.3999999999999995,12.360000000000001,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-06-02,,9.8,14.7,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-01-03,,0.7,1.6,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-02-03,,8.75,18.27,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-03-03,,11.2,20.37,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-04-03,,8.61,16.45,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-05-03,,7.2,16.48,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-06-03,,9.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-01-04,,2.1,3.2,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-02-04,,10.0,20.880000000000003,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-03-04,,12.8,23.28,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-04-04,,9.840000000000002,18.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-05-04,,8.1,18.540000000000003,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-06-04,,9.5,15.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-01-05,,2.9,6.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-02-05,,10.625,22.185000000000002,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-03-05,,13.6,24.735,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-04-05,,10.455,19.974999999999998,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-05-05,,7.6499999999999995,17.51,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-06-05,,12.5,17.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-01-06,,3.1,9.3,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-02-06,,11.3,22.9,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-03-06,,14.6,26.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-04-06,,11.5,22.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-05-06,,11.0,24.9,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-06-06,,13.7,20.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-01-07,,4.0,10.9,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-02-07,,12.0,26.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-03-07,,15.8,28.4,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-04-07,,12.6,24.6,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-05-07,,9.2,26.4,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-06-07,,12.5,18.2,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-01-08,,6.8,12.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-02-08,,12.5,26.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-03-08,,16.0,29.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-04-08,,12.3,23.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-05-08,,9.0,20.6,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-06-08,,13.4,16.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-01-09,,2.4,11.2,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-02-09,,11.7,19.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-03-09,,15.7,28.6,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-04-09,,11.6,24.9,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-05-09,,8.4,24.6,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-06-09,,15.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-01-10,,3.8,9.4,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-02-10,,10.9,17.6,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-03-10,,16.4,26.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-04-10,,11.8,23.4,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2004-05-10,,6.3,25.7,,,,,,,,,,,,,,,,,,,,,,,,
