code,date,time,min,max,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
SONDOC,2008-01-01,,0.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2008-02-01,,0.1,2.1,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2008-03-01,,0.5,5.2,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2008-04-01,,1.1,5.8,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2008-05-01,,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2008-06-01,,0.2,2.5,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2008-01-02,,0.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2008-02-02,,0.1,2.9,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2008-03-02,,1.1,5.7,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2008-04-02,,1.4,5.2,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2008-05-02,,2.8,5.8,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2008-06-02,,0.3,2.8,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2008-01-03,,0.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2008-02-03,,0.1,4.8,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2008-03-03,,1.7,5.5,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2008-04-03,,1.8,5.4,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2008-05-03,,25.5,5.4,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2008-06-03,,0.2,2.9,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2008-01-04,,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2008-02-04,,0.2,4.2,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2008-03-04,,1.8,5.2,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2008-04-04,,2.1,5.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2008-05-04,,2.4,5.7,,,,,,,,,,,,,,,,,,,,,,,,
