code,date,time,min,max,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
BENTRAI,2002-01-01,,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-02-01,,1.0,3.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-03-01,,3.2,18.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-04-01,,8.7,11.2,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-05-01,,8.5,13.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-06-01,,0.6,4.2,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-01-02,,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-02-02,,1.1,3.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-03-02,,3.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-04-02,,6.5,12.4,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-05-02,,6.5,12.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-06-02,,0.7,4.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-01-03,,0.1,0.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-02-03,,1.0,3.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-03-03,,2.5,15.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-04-03,,6.0,14.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-05-03,,6.7,12.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-06-03,,1.0,5.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-01-04,,0.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-02-04,,1.1,3.7,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-03-04,,2.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-04-04,,5.6,16.6,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-05-04,,5.5,11.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-06-04,,0.6,7.4,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-01-05,,0.1,0.6,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-02-05,,1.0,3.9,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-03-05,,1.5,11.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-04-05,,3.7,14.3,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-05-05,,4.5,10.2,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-06-05,,1.0,9.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-01-06,,0.2,0.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-02-06,,1.0,3.6,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-03-06,,1.4,11.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-04-06,,2.5,14.4,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-05-06,,5.1,12.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-06-06,,2.1,9.7,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-01-07,,0.3,0.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-02-07,,1.2,3.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-03-07,,2.1,11.4,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-04-07,,2.0,14.3,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-05-07,,5.0,13.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-06-07,,2.0,8.7,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-01-08,,0.2,0.6,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-02-08,,1.0,3.2,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-03-08,,2.2,12.6,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-04-08,,3.0,15.6,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-05-08,,4.6,13.6,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-06-08,,2.1,8.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-01-09,,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-02-09,,1.0,3.4,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-03-09,,3.1,17.2,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-04-09,,3.5,17.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-05-09,,5.7,13.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-06-09,,2.2,9.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-01-10,,0.2,1.2,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-02-10,,1.3,3.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-03-10,,3.3,16.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-04-10,,3.8,19.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-05-10,,8.6,12.4,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-06-10,,2.0,8.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-01-11,,0.3,1.3,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-02-11,,1.9,4.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-03-11,,4.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-04-11,,8.0,20.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-05-11,,8.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-06-11,,2.6,8.7,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-01-12,,0.1,0.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-02-12,,4.0,6.6,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-03-12,,5.5,14.3,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-04-12,,7.9,20.7,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-05-12,,7.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-06-12,,2.5,9.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-01-13,,0.1,0.4,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-02-13,,4.8,6.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-03-13,,5.8,14.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-04-13,,10.8,22.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-05-13,,6.0,10.2,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-06-13,,1.1,3.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-01-14,,0.4,1.2,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-02-14,,4.1,9.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-03-14,,6.5,14.3,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-04-14,,10.2,22.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-05-14,,6.3,11.9,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-06-14,,1.4,11.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-01-15,,0.4,1.4,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-02-15,,4.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2002-03-15,,6.5,14.0,,,,,,,,,,,,,,,,,,,,,,,,
