code,date,time,min,max,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
ANTHUAN,2007-01-01,,2.5,9.4,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2007-02-01,,8.1,16.5,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2007-03-01,,6.1,16.6,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2007-04-01,,11.0,16.8,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2007-05-01,,15.0,20.5,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2007-06-01,,7.6,15.1,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2007-01-02,,2.3,9.2,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2007-02-02,,10.4,17.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2007-03-02,,7.3,16.4,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2007-04-02,,10.7,16.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2007-05-02,,14.2,20.4,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2007-06-02,,7.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2007-01-03,,2.0,9.1,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2007-02-03,,7.5,17.2,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2007-03-03,,8.5,17.3,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2007-04-03,,11.0,16.5,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2007-05-03,,14.3,20.2,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2007-06-03,,7.2,15.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2007-01-04,,2.2,9.5,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2007-02-04,,7.6,16.5,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2007-03-04,,8.1,17.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2007-04-04,,11.1,15.6,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2007-05-04,,14.7,20.6,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2007-06-04,,7.8,13.8,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2007-01-05,,2.5,9.7,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2007-02-05,,7.8,16.3,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2007-03-05,,8.2,16.2,,,,,,,,,,,,,,,,,,,,,,,,
