code,date,time,min,max,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
SONDOC,2005-01-01,,0.1,0.4,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-02-01,,0.1,1.2,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-03-01,,3.6,10.3,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-04-01,,9.2,15.8,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-05-01,,7.5,15.6,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-06-01,,3.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-01-02,,0.1,0.4,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-02-02,,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-03-02,,3.8,11.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-04-02,,10.7,16.3,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-05-02,,8.5,15.2,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-06-02,,3.3,9.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-01-03,,0.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-02-03,,0.1,1.9,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-03-03,,4.1,11.3,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-04-03,,11.8,19.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-05-03,,8.4,15.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-06-03,,3.4,8.7,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-01-04,,0.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-02-04,,0.2,2.1,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-03-04,,4.3,11.5,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-04-04,,12.9,18.7,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-05-04,,8.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-06-04,,3.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-01-05,,0.3,0.7,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-02-05,,0.3,2.5,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-03-05,,4.4,11.9,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-04-05,,11.5,19.1,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-05-05,,7.6,13.6,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-06-05,,3.6,8.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-01-06,,0.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-02-06,,0.3,2.6,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-03-06,,4.1,12.6,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-04-06,,10.8,19.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-05-06,,6.2,13.1,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-06-06,,3.7,8.1,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-01-07,,0.4,1.1,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-02-07,,0.5,2.8,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-03-07,,4.3,12.4,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-04-07,,11.0,18.8,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-05-07,,6.0,12.8,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-06-07,,3.3,7.5,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-01-08,,0.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-02-08,,0.3,3.5,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-03-08,,4.5,12.8,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-04-08,,10.2,18.2,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-05-08,,5.7,12.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-06-08,,3.4,6.5,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-01-09,,0.3,1.2,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-02-09,,0.3,5.6,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-03-09,,5.2,13.5,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-04-09,,9.6,17.2,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-05-09,,5.4,11.8,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-06-09,,3.5,6.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-01-10,,0.4,1.4,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-02-10,,0.2,7.3,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-03-10,,6.1,14.8,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-04-10,,8.3,17.2,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-05-10,,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-06-10,,3.2,6.3,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-01-11,,0.2,0.6,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-02-11,,0.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-03-11,,7.5,16.2,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-04-11,,8.1,17.3,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-05-11,,4.7,10.2,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-06-11,,3.3,6.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-01-12,,0.2,0.7,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-02-12,,0.9,8.7,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-03-12,,7.5,16.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-04-12,,8.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-05-12,,4.8,10.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-06-12,,3.5,6.2,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-01-13,,0.3,0.9,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-02-13,,0.7,8.2,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-03-13,,8.2,15.5,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-04-13,,7.5,16.5,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-05-13,,4.5,9.2,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-06-13,,3.2,6.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-01-14,,0.4,1.1,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-02-14,,0.9,8.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-03-14,,8.0,15.2,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-04-14,,9.2,16.8,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-05-14,,3.9,8.4,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-06-14,,3.1,6.1,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2005-01-15,,0.4,1.2,,,,,,,,,,,,,,,,,,,,,,,,
