date,code,min,max
2015-02-02,BINHDAI,7.2,23.0
2015-02-03,BINHDAI,6.1,22.5
2015-02-04,BINHDAI,6.4,22.3
2015-02-07,BINHDAI,6.3,20.9
2015-02-08,BINHDAI,6.6,21.1
2015-02-09,BINHDAI,6.2,22.0
2015-02-11,BINHDAI,6.3,19.0
2015-02-12,BINHDAI,7.3,19.7
2015-02-13,BINHDAI,7.2,20.5
2015-02-18,BINHDAI,7.8,23.3
2015-02-19,BINHDAI,9.1,23.2
2015-02-20,BINHDAI,10.3,24.0
2015-02-22,BINHDAI,9.6,22.4
2015-02-23,BINHDAI,10.3,20.3
2015-02-24,BINHDAI,9.3,19.7
2015-02-28,BINHDAI,5.0,17.5
2015-03-04,BINHDAI,8.8,21.4
2015-03-05,BINHDAI,8.4,19.3
2015-03-06,BINHDAI,9.2,21.2
2015-03-08,BINHDAI,10.6,21.6
2015-03-09,BINHDAI,11.0,23.0
2015-03-10,BINHDAI,11.2,25.2
2015-03-14,BINHDAI,10.1,24.2
2015-03-15,BINHDAI,9.2,22.7
2015-03-16,BINHDAI,7.6,22.1
2015-03-20,BINHDAI,10.4,22.4
2015-03-21,BINHDAI,11.9,22.9
2015-03-22,BINHDAI,13.4,23.6
2015-03-23,BINHDAI,13.5,25.7
2015-03-27,BINHDAI,14.7,27.1
2015-03-28,BINHDAI,15.5,27.2
2015-03-29,BINHDAI,16.0,27.5
2015-04-03,BINHDAI,12.6,21.2
2015-04-04,BINHDAI,11.7,21.9
2015-04-05,BINHDAI,11.5,21.7
2015-04-07,BINHDAI,9.3,19.7
2015-04-08,BINHDAI,9.8,23.2
2015-04-09,BINHDAI,10.5,23.7
2015-04-11,BINHDAI,10.4,24.6
2015-04-12,BINHDAI,11.5,23.9
2015-04-13,BINHDAI,7.4,21.7
2015-04-18,BINHDAI,8.1,21.3
2015-04-19,BINHDAI,6.4,21.4
2015-04-20,BINHDAI,6.9,20.2
2015-04-21,BINHDAI,6.3,18.5
2015-04-28,BINHDAI,3.3,19.5
2015-04-29,BINHDAI,4.4,19.2
2015-04-30,BINHDAI,5.7,18.3
2015-05-02,BINHDAI,7.4,17.6
2015-05-03,BINHDAI,5.8,17.1
2015-05-04,BINHDAI,6.1,17.3
2015-05-06,BINHDAI,5.4,18.9
2015-05-07,BINHDAI,5.7,18.0
2015-05-08,BINHDAI,5.9,17.7
2015-05-14,BINHDAI,7.1,19.0
2015-05-15,BINHDAI,7.8,17.8
2015-05-16,BINHDAI,6.4,17.9
2015-05-18,BINHDAI,5.0,17.5
2015-05-19,BINHDAI,5.0,17.2
2015-05-20,BINHDAI,4.0,19.6
2015-05-27,BINHDAI,5.8,19.9
2015-05-28,BINHDAI,6.1,19.4
2015-05-29,BINHDAI,10.5,21.9
