date,code,min,max
2011-01-01,ANTHUAN,2.5,8.5
2011-01-02,ANTHUAN,2.4,8.7
2011-01-03,ANTHUAN,2.6,8.8
2011-01-04,ANTHUAN,3.0,9.0
2011-01-05,ANTHUAN,2.8,8.6
2011-01-06,ANTHUAN,2.9,9.5
2011-01-07,ANTHUAN,3.0,8.7
2011-01-08,ANTHUAN,2.7,8.9
2011-01-09,ANTHUAN,2.6,8.2
2011-01-10,ANTHUAN,2.9,8.9
2011-01-11,ANTHUAN,3.1,9.1
2011-01-12,ANTHUAN,3.0,9.6
2011-01-13,ANTHUAN,3.1,9.8
2011-01-14,ANTHUAN,3.5,10.5
2011-01-15,ANTHUAN,3.0,10.9
2011-01-16,ANTHUAN,3.1,10.3
2011-01-17,ANTHUAN,3.6,15.8
2011-01-18,ANTHUAN,3.8,20.2
2011-01-19,ANTHUAN,3.5,14.0
2011-01-20,ANTHUAN,3.3,13.5
2011-01-21,ANTHUAN,3.0,13.7
2011-01-22,ANTHUAN,2.7,13.0
2011-01-23,ANTHUAN,2.5,12.5
2011-01-24,ANTHUAN,2.6,13.1
2011-01-25,ANTHUAN,5.0,14.0
2011-01-26,ANTHUAN,9.0,15.1
2011-01-27,ANTHUAN,8.5,16.3
2011-01-28,ANTHUAN,7.0,17.5
2011-01-29,ANTHUAN,9.0,19.0
2011-01-30,ANTHUAN,9.2,19.5
2011-01-31,ANTHUAN,9.7,19.3
2011-02-01,ANTHUAN,10.7,24.6
2011-02-02,ANTHUAN,11.4,23.9
2011-02-03,ANTHUAN,11.3,24.1
2011-02-04,ANTHUAN,11.0,23.0
2011-02-05,ANTHUAN,10.8,22.1
2011-02-06,ANTHUAN,10.5,17.5
2011-02-07,ANTHUAN,10.8,16.8
2011-02-08,ANTHUAN,10.6,17.0
2011-02-09,ANTHUAN,7.5,16.5
2011-02-10,ANTHUAN,6.8,16.4
2011-02-11,ANTHUAN,6.4,16.8
2011-02-12,ANTHUAN,6.2,22.4
2011-02-13,ANTHUAN,6.6,20.6
2011-02-14,ANTHUAN,7.1,21.0
2011-02-15,ANTHUAN,11.0,23.0
2011-02-16,ANTHUAN,10.8,23.9
2011-02-17,ANTHUAN,10.5,23.7
2011-02-18,ANTHUAN,10.1,23.6
2011-02-19,ANTHUAN,9.6,23.4
2011-02-20,ANTHUAN,12.0,23.6
2011-02-21,ANTHUAN,14.1,26.2
2011-02-22,ANTHUAN,11.5,25.1
2011-02-23,ANTHUAN,11.7,25.0
2011-02-24,ANTHUAN,11.3,24.8
2011-02-25,ANTHUAN,11.4,24.5
2011-02-26,ANTHUAN,11.2,24.9
2011-02-27,ANTHUAN,9.6,23.5
2011-02-28,ANTHUAN,7.8,22.2
2011-03-01,ANTHUAN,8.8,22.4
2011-03-02,ANTHUAN,9.1,22.7
2011-03-03,ANTHUAN,10.5,22.3
2011-03-04,ANTHUAN,11.8,21.8
2011-03-05,ANTHUAN,12.4,23.9
2011-03-06,ANTHUAN,11.0,23.0
2011-03-07,ANTHUAN,12.4,22.1
2011-03-08,ANTHUAN,12.8,23.0
2011-03-09,ANTHUAN,13.5,24.1
2011-03-10,ANTHUAN,14.6,25.3
2011-03-11,ANTHUAN,15.7,26.5
2011-03-12,ANTHUAN,16.1,28.6
2011-03-13,ANTHUAN,18.9,28.8
2011-03-14,ANTHUAN,13.7,26.8
2011-03-15,ANTHUAN,13.1,27.0
2011-03-16,ANTHUAN,13.5,27.5
2011-03-17,ANTHUAN,13.9,28.1
2011-03-18,ANTHUAN,14.0,27.2
2011-03-19,ANTHUAN,18.0,27.4
2011-03-20,ANTHUAN,19.5,28.1
2011-03-21,ANTHUAN,20.0,28.4
2011-03-22,ANTHUAN,19.6,27.0
