date,code,min,max
2012-02-01,ANTHUAN,2.4,12.2
2012-02-02,ANTHUAN,2.95,14.35
2012-02-03,ANTHUAN,4.0,16.0
2012-02-09,ANTHUAN,4.275,16.55
2012-02-10,ANTHUAN,4.525,19.825
2012-02-11,ANTHUAN,5.225,19.375
2012-02-15,ANTHUAN,2.025,12.425
2012-02-16,ANTHUAN,2.3,13.5
2012-02-17,ANTHUAN,3.075,17.875
2012-02-20,ANTHUAN,4.9,17.025
2012-02-21,ANTHUAN,5.3,16.5
2012-02-22,ANTHUAN,4.425,19.325
2012-03-02,ANTHUAN,3.1,18.275
2012-03-03,ANTHUAN,4.175,17.525
2012-03-04,ANTHUAN,4.35,16.825
2012-03-09,ANTHUAN,5.8,17.95
2012-03-10,ANTHUAN,9.3,19.45
2012-03-11,ANTHUAN,10.8,24.575
2012-03-16,ANTHUAN,8.4,20.05
2012-03-17,ANTHUAN,6.4,19.225
2012-03-18,ANTHUAN,7.425,18.275
2012-03-23,ANTHUAN,7.575,16.075
2012-03-24,ANTHUAN,8.825,16.975
2012-03-25,ANTHUAN,7.925,19.55
2012-03-30,ANTHUAN,7.75,17.025
2012-03-31,ANTHUAN,7.125,18.325
2012-04-01,ANTHUAN,4.425,17.425
2012-04-08,ANTHUAN,14.6,22.35
2012-04-09,ANTHUAN,13.675,25.025
2012-04-10,ANTHUAN,13.15,25.525
2012-04-16,ANTHUAN,9.325,18.45
2012-04-17,ANTHUAN,9.1,17.475
2012-04-18,ANTHUAN,10.725,17.1
2012-04-22,ANTHUAN,8.0,16.4
2012-04-23,ANTHUAN,8.6,17.425
2012-04-24,ANTHUAN,7.625,17.6
2012-04-29,ANTHUAN,5.6,16.4
2012-04-30,ANTHUAN,5.0,16.65
2012-05-01,ANTHUAN,5.525,19.6
2012-05-07,ANTHUAN,10.275,20.5
2012-05-08,ANTHUAN,10.5,21.125
2012-05-09,ANTHUAN,8.325,21.475
2012-05-15,ANTHUAN,6.825,17.425
2012-05-16,ANTHUAN,8.875,19.875
2012-05-17,ANTHUAN,9.0,18.825
2012-05-22,ANTHUAN,7.3,14.825
2012-05-23,ANTHUAN,6.425,15.225
2012-05-24,ANTHUAN,5.725,16.625
2012-05-29,ANTHUAN,4.55,16.425
2012-05-30,ANTHUAN,5.9,17.275
2012-05-31,ANTHUAN,8.7,18.95
2012-06-05,ANTHUAN,6.0,16.225
2012-06-06,ANTHUAN,4.45,17.15
2012-06-07,ANTHUAN,3.8,15.1
2012-06-12,ANTHUAN,1.4,11.05
2012-06-13,ANTHUAN,2.6,10.15
2012-06-14,ANTHUAN,2.725,7.575
2012-06-23,ANTHUAN,2.6,13.4
2012-06-24,ANTHUAN,1.725,11.925
2012-06-25,ANTHUAN,1.0,8.225
2012-06-27,ANTHUAN,0.975,11.0
2012-06-28,ANTHUAN,1.875,11.125
2012-06-29,ANTHUAN,2.0,11.825
