date,code,min,max
2018-05-19,TIENTHUY,0.0,0.0
2018-05-20,TIENTHUY,0.0,0.0
2018-05-21,TIENTHUY,0.0,0.0
2018-05-22,TIENTHUY,0.0,0.0
2018-05-23,TIENTHUY,0.0,0.0
2018-05-24,TIENTHUY,0.0,0.0
2018-05-25,TIENTHUY,0.0,0.0
2018-05-26,TIENTHUY,0.0,0.0
2018-05-27,TIENTHUY,0.0,0.0
2018-05-28,TIENTHUY,0.0,0.0
2018-05-29,TIENTHUY,0.0,0.0
2018-05-30,TIENTHUY,0.0,0.0
2018-05-31,TIENTHUY,0.0,0.0
