code,date,min,max,h01,h03,h05,h07,h09,h11,h13,h15,h17,h19,h21,h23
SONDOC,2012-05-15,2.1,3.8,2.975,2.8,3.05,2.1,2.85,3.8,3.625,2.975,2.5,2.4,2.7,3.2
SONDOC,2012-05-16,2.4,5.7,2.8,2.7,3.35,2.4,2.4,3.55,5.175,5.7,4.4,3.6,2.9,2.8
SONDOC,2012-05-17,2.1,6.2,5.375,5.325,5.675,4.45,3.05,3.5,5.825,6.2,5.6,3.6,2.375,2.1
SONDOC,2012-05-22,1.825,3.7,2.825,1.825,1.9,3.7,3.0,2.0,2.0,3.65,3.6,2.7,1.9,2.0
SONDOC,2012-05-23,1.3,3.325,1.325,1.3,1.3,3.325,2.9,1.9,1.7,1.9,2.1,2.4,1.7,1.7
SONDOC,2012-05-24,0.2,3.675,1.7,1.4,1.3,2.7,3.675,2.7,1.7,1.9,2.325,2.725,1.7,0.2
SONDOC,2012-05-29,0.1,3.6,0.2,0.1,0.1,0.1,1.9,3.6,3.125,1.225,0.825,0.9,1.0,1.0
SONDOC,2012-05-30,0.2,4.75,1.0,0.2,0.2,0.7,1.7,3.55,4.75,3.875,1.525,1.225,1.575,1.9
SONDOC,2012-05-31,1.0,4.625,1.925,2.0,1.0,1.2,1.5,3.175,4.5,4.625,2.025,1.625,1.7,1.725
SONDOC,2012-06-05,1.1,2.875,1.2,1.2,1.1,2.575,1.5,1.1,1.3,2.075,2.875,1.8,1.1,1.9
SONDOC,2012-06-06,0.5,2.5,1.1,0.5,1.875,2.5,2.325,1.2,1.475,1.7,1.9,1.8,1.7,1.7
SONDOC,2012-06-07,1.0,1.9,1.0,1.2,1.025,1.875,1.9,1.1,1.0,1.2,1.45,1.7,1.2,1.2
SONDOC,2012-06-12,0.1,0.11,0.1,0.11,0.1,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SONDOC,2012-06-13,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SONDOC,2012-06-14,0.1,0.7,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.7,0.2,0.1,0.1,0.1
SONDOC,2012-06-23,0.1,0.8,0.2,0.1,0.1,0.8,0.5,0.3,0.1,0.1,0.2,0.1,0.1,0.2
SONDOC,2012-06-24,0.1,0.4,0.1,0.1,0.1,0.1,0.4,0.2,0.1,0.1,0.1,0.1,0.1,0.1
SONDOC,2012-06-25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SONDOC,2012-06-27,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SONDOC,2012-06-28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SONDOC,2012-06-29,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
