code,date,time,min,max,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
SONDOC,2003-01-01,,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-02-01,,1.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-03-01,,0.1,2.7,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-04-01,,2.8,7.5,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-05-01,,3.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-06-01,,1.8,3.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-01-02,,0.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-02-02,,1.2,2.2,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-03-02,,0.1,3.8,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-04-02,,3.0,8.2,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-05-02,,3.0,6.3,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-06-02,,2.0,3.2,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-01-03,,0.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-02-03,,1.2,3.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-03-03,,0.1,3.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-04-03,,3.2,8.9,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-05-03,,2.8,6.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-06-03,,2.0,3.1,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-01-04,,0.3,0.5,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-02-04,,1.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-03-04,,0.1,4.5,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-04-04,,2.8,9.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-05-04,,3.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-06-04,,2.0,3.1,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-01-05,,0.3,0.6,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-02-05,,1.1,2.3,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-03-05,,0.2,5.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-04-05,,3.0,7.8,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-05-05,,3.8,6.8,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-06-05,,1.5,2.8,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-01-06,,0.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-02-06,,0.9,2.2,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-03-06,,0.3,5.5,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-04-06,,2.9,7.4,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-05-06,,3.5,6.1,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-06-06,,1.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-01-07,,0.3,0.5,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-02-07,,0.3,2.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-03-07,,0.8,6.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-04-07,,3.2,7.1,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-05-07,,2.9,6.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-06-07,,1.1,2.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-01-08,,0.2,0.7,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-02-08,,0.2,2.2,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-03-08,,1.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-04-08,,2.7,7.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-05-08,,3.0,6.2,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-06-08,,1.3,2.2,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-01-09,,0.2,0.6,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-02-09,,0.14,2.1,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-03-09,,1.2,7.0,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-04-09,,3.0,6.1,,,,,,,,,,,,,,,,,,,,,,,,
SONDOC,2003-05-09,,3.2,6.5,,,,,,,,,,,,,,,,,,,,,,,,
