code,date,time,min,max,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
BENTRAI,2010-01-01,,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-02-01,,3.3,19.4,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-03-01,,5.2,20.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-04-01,,7.8,19.7,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-05-01,,10.1,22.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-06-01,,5.5,16.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-01-02,,1.6,6.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-02-02,,3.4,16.9,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-03-02,,7.8,19.7,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-04-02,,13.1,24.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-05-02,,9.5,22.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-06-02,,5.8,17.6,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-01-03,,1.9,8.2,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-02-03,,3.1,17.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-03-03,,7.4,19.7,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-04-03,,7.5,19.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-05-03,,9.1,21.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-06-03,,6.0,18.2,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-01-04,,1.5,8.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-02-04,,3.3,15.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-03-04,,7.1,19.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-04-04,,6.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-05-04,,9.3,19.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-06-04,,6.2,19.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-01-05,,1.3,8.4,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-02-05,,3.5,14.2,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-03-05,,7.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-04-05,,5.0,17.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-05-05,,8.5,19.2,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-06-05,,9.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-01-06,,1.4,8.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-02-06,,3.6,10.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-03-06,,5.0,14.3,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-04-06,,4.6,18.4,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-05-06,,9.0,19.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-06-06,,10.1,24.7,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-01-07,,1.2,8.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-02-07,,4.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-03-07,,4.3,13.7,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-04-07,,4.1,19.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-05-07,,8.8,19.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-06-07,,9.5,19.7,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-01-08,,1.1,7.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-02-08,,4.7,7.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-03-08,,3.3,13.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-04-08,,3.9,21.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-05-08,,8.7,19.9,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-06-08,,9.9,17.2,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-01-09,,1.3,7.2,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-02-09,,2.0,16.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-03-09,,2.4,16.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-04-09,,4.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-05-09,,7.5,18.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-06-09,,8.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-01-10,,1.4,8.4,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-02-10,,2.5,15.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-03-10,,3.1,26.3,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-04-10,,4.1,21.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-05-10,,7.1,17.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-06-10,,7.5,17.4,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-01-11,,1.6,7.6,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-02-11,,2.7,16.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-03-11,,3.2,25.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-04-11,,4.3,22.3,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-05-11,,7.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-06-11,,7.7,17.7,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-01-12,,1.7,8.3,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-02-12,,3.5,16.7,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-03-12,,3.3,24.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-04-12,,6.5,21.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-05-12,,6.9,16.6,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-06-12,,7.9,18.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-01-13,,1.5,8.2,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-02-13,,5.0,20.2,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-03-13,,3.4,23.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-04-13,,7.5,21.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-05-13,,6.5,16.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-06-13,,8.0,19.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-01-14,,1.8,8.6,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-02-14,,6.6,16.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-03-14,,4.5,23.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-04-14,,8.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-05-14,,7.1,17.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-06-14,,8.1,22.6,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-01-15,,1.4,8.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-02-15,,6.2,15.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-03-15,,5.6,24.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-04-15,,9.5,22.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-05-15,,6.4,24.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-06-15,,8.2,19.6,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-01-16,,1.5,8.9,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-02-16,,4.1,12.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-03-16,,8.5,25.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-04-16,,12.8,22.9,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-05-16,,6.6,24.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-06-16,,8.0,17.3,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-01-17,,1.6,7.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-02-17,,4.0,10.2,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-03-17,,9.0,25.2,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-04-17,,13.2,24.7,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-05-17,,7.5,25.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-06-17,,7.7,17.7,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-01-18,,1.3,8.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-02-18,,2.8,8.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-03-18,,11.0,25.4,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-04-18,,11.8,26.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-05-18,,7.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2010-06-18,,7.5,18.0,,,,,,,,,,,,,,,,,,,,,,,,
