code,date,time,min,max,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
BINHDAI,2002-01-01,,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-02-01,,1.5,8.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-03-01,,4.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-04-01,,10.0,20.5,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-05-01,,10.5,20.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-06-01,,2.5,10.2,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-01-02,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-02-02,,2.0,8.6,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-03-02,,4.1,24.2,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-04-02,,9.5,18.4,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-05-02,,10.8,21.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-06-02,,2.0,10.8,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-01-03,,1.1,3.5,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-02-03,,2.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-03-03,,3.5,23.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-04-03,,6.2,15.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-05-03,,10.0,20.4,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-06-03,,2.2,11.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-01-04,,1.2,4.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-02-04,,1.5,11.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-03-04,,4.2,23.5,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-04-04,,5.1,14.4,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-05-04,,9.5,20.3,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-06-04,,2.1,10.9,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-01-05,,1.3,4.1,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-02-05,,2.2,12.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-03-05,,5.5,24.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-04-05,,5.3,13.7,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-05-05,,9.8,20.1,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-06-05,,3.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-01-06,,1.1,3.5,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-02-06,,1.3,11.5,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-03-06,,6.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-04-06,,5.5,16.8,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-05-06,,9.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-06-06,,5.2,11.6,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-01-07,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-02-07,,1.8,7.0,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-03-07,,6.2,25.8,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-04-07,,6.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-05-07,,8.5,20.2,,,,,,,,,,,,,,,,,,,,,,,,
BINHDAI,2002-06-07,,6.6,12.4,,,,,,,,,,,,,,,,,,,,,,,,
