code,date,time,min,max,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
BENTRAI,2008-01-01,,2.0,8.7,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-02-01,,2.0,3.3,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-03-01,,2.8,7.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-04-01,,3.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-05-01,,4.5,16.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-06-01,,1.0,10.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-01-02,,2.1,9.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-02-02,,3.2,6.6,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-03-02,,5.3,16.7,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-04-02,,3.3,18.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-05-02,,4.2,13.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-06-02,,1.1,10.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-01-03,,2.3,8.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-02-03,,4.5,22.9,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-03-03,,6.6,17.9,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-04-03,,3.5,19.3,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-05-03,,4.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-06-03,,2.8,11.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-01-04,,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-02-04,,4.1,21.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-03-04,,7.1,18.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-04-04,,4.0,19.4,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-05-04,,3.5,11.4,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-06-04,,3.8,13.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-01-05,,2.1,9.4,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-02-05,,5.2,20.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-03-05,,6.8,17.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-04-05,,5.0,20.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-05-05,,5.2,10.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-06-05,,3.0,16.2,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-01-06,,2.3,9.7,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-02-06,,6.1,20.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-03-06,,7.3,19.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-04-06,,7.5,22.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-05-06,,6.1,15.6,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-06-06,,1.9,13.9,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-01-07,,2.4,9.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-02-07,,7.4,21.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-03-07,,10.1,20.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-04-07,,10.0,24.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-05-07,,7.9,18.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-06-07,,1.5,10.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-01-08,,2.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-02-08,,7.1,21.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-03-08,,11.3,27.4,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-04-08,,8.6,22.6,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-05-08,,7.3,17.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-06-08,,1.4,9.3,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-01-09,,2.1,8.4,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-02-09,,6.6,19.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-03-09,,11.3,27.2,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-04-09,,9.2,20.3,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-05-09,,7.0,16.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-06-09,,1.1,8.2,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-01-10,,2.7,9.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-02-10,,5.3,17.3,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-03-10,,9.5,24.3,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-04-10,,8.2,19.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-05-10,,6.0,15.2,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2008-06-10,,0.8,7.7,,,,,,,,,,,,,,,,,,,,,,,,
