code,date,time,min,max,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
BENTRAI,2009-01-01,,1.7,7.2,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-02-01,,1.8,8.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-03-01,,4.5,15.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-04-01,,2.8,16.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-05-01,,4.3,16.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-06-01,,1.2,10.7,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-01-02,,1.4,6.9,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-02-02,,1.1,5.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-03-02,,4.8,16.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-04-02,,7.9,26.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-05-02,,4.0,13.6,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-06-02,,1.3,10.6,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-01-03,,1.6,8.4,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-02-03,,0.7,4.9,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-03-03,,4.9,17.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-04-03,,7.5,22.9,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-05-03,,3.9,12.8,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-06-03,,1.9,11.2,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-01-04,,1.3,8.2,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-02-04,,2.5,9.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-03-04,,5.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-04-04,,5.6,24.6,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-05-04,,3.4,11.7,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-06-04,,2.7,13.2,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-01-05,,1.2,8.3,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-02-05,,3.1,12.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-03-05,,2.4,8.9,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-04-05,,4.1,20.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-05-05,,5.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-06-05,,3.1,16.5,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-01-06,,1.3,8.1,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-02-06,,4.1,17.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-03-06,,24.0,12.7,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-04-06,,5.3,22.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-05-06,,5.8,15.7,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-06-06,,3.0,13.7,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-01-07,,1.1,7.7,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-02-07,,5.2,18.0,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-03-07,,3.3,17.7,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-04-07,,6.0,23.9,,,,,,,,,,,,,,,,,,,,,,,,
BENTRAI,2009-05-07,,5.7,18.6,,,,,,,,,,,,,,,,,,,,,,,,
