code,date,time,min,max,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
ANTHUAN,2005-01-01,,3.2,10.8,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-02-01,,8.2,16.7,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-03-01,,9.8,18.5,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-04-01,,16.2,22.9,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-05-01,,13.0,19.1,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-06-01,,9.3,15.2,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-01-02,,3.3,10.6,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-02-02,,7.8,18.3,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-03-02,,10.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-04-02,,12.8,23.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-05-02,,12.0,19.5,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-06-02,,9.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-01-03,,4.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-02-03,,7.5,17.3,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-03-03,,9.3,19.4,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-04-03,,15.4,23.1,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-05-03,,12.5,19.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-06-03,,9.2,14.3,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-01-04,,3.8,12.1,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-02-04,,8.2,17.1,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-03-04,,9.8,19.9,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-04-04,,17.0,24.1,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-05-04,,12.0,18.5,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-06-04,,9.1,14.4,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-01-05,,4.2,12.6,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-02-05,,8.1,17.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-03-05,,10.1,21.3,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-04-05,,15.7,24.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-05-05,,11.6,17.8,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-06-05,,8.9,14.6,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-01-06,,4.5,13.5,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-02-06,,8.0,17.3,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-03-06,,11.0,21.6,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-04-06,,18.1,23.5,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-05-06,,12.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-06-06,,8.7,13.5,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-01-07,,4.0,11.8,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-02-07,,7.9,17.5,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-03-07,,13.8,22.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-04-07,,17.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-05-07,,11.8,17.3,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-06-07,,8.5,13.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-01-08,,4.8,11.2,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-02-08,,8.5,18.2,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-03-08,,13.5,21.5,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-04-08,,17.4,22.8,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-05-08,,10.5,17.1,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-06-08,,7.4,13.5,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-01-09,,5.0,10.6,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-02-09,,8.6,19.8,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-03-09,,14.1,21.3,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-04-09,,17.2,22.2,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-05-09,,12.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-06-09,,7.1,14.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-01-10,,4.4,10.8,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-02-10,,8.8,20.8,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-03-10,,15.1,21.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-04-10,,16.9,22.4,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-05-10,,11.6,16.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-06-10,,7.0,13.3,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-01-11,,4.1,11.4,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-02-11,,8.8,19.6,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-03-11,,15.0,20.2,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-04-11,,16.8,21.7,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-05-11,,11.1,15.8,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-06-11,,6.8,13.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-01-12,,3.9,11.5,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-02-12,,9.3,19.2,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-03-12,,16.0,20.2,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-04-12,,16.4,21.2,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-05-12,,11.0,15.4,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-06-12,,6.5,13.3,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-01-13,,4.0,11.6,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-02-13,,9.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-03-13,,15.0,20.3,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-04-13,,16.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-05-13,,10.8,15.3,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-06-13,,6.2,13.4,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-01-14,,4.2,12.4,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-02-14,,9.1,18.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-03-14,,14.8,20.6,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-04-14,,15.1,21.3,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-05-14,,9.8,15.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-06-14,,6.1,12.8,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-01-15,,4.8,12.3,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-02-15,,6.5,16.8,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-03-15,,14.3,20.8,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-04-15,,14.4,21.5,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-05-15,,9.5,15.1,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-06-15,,6.0,12.7,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-01-16,,4.5,12.6,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-02-16,,6.1,15.7,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-03-16,,14.1,20.7,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-04-16,,14.0,21.6,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-05-16,,8.8,15.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-06-16,,6.2,12.6,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-01-17,,3.8,11.5,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-02-17,,6.0,15.5,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-03-17,,14.0,20.9,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-04-17,,14.2,21.1,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-05-17,,8.1,15.1,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-06-17,,5.8,12.5,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-01-18,,4.4,12.8,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-02-18,,6.3,13.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-03-18,,13.1,21.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-04-18,,13.0,20.8,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-05-18,,7.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-06-18,,5.4,12.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-01-19,,4.6,12.6,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-02-19,,4.6,16.7,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-03-19,,13.8,22.2,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-04-19,,13.1,20.6,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-05-19,,6.8,13.8,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-06-19,,5.9,12.5,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-01-20,,5.0,13.1,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-02-20,,4.8,16.4,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-03-20,,15.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-04-20,,13.4,20.4,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-05-20,,7.1,13.7,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-06-20,,6.0,12.2,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-01-21,,5.1,13.6,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-02-21,,5.2,16.8,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-03-21,,15.1,23.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-04-21,,13.6,20.2,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-05-21,,7.3,13.9,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-06-21,,5.8,12.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-01-22,,4.7,13.8,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-02-22,,8.6,17.3,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-03-22,,16.1,22.8,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-04-22,,14.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-05-22,,8.2,14.1,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-06-22,,5.9,12.1,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-01-23,,4.6,13.5,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-02-23,,10.3,18.0,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-03-23,,16.0,23.5,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-04-23,,13.8,19.8,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-05-23,,9.2,15.2,,,,,,,,,,,,,,,,,,,,,,,,
ANTHUAN,2005-06-23,,6.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,
